id,lat,lon,educational,topics,languages,name,type,parent,parenttype,mo_o,mo_c,tu_o,tu_c,we_o,we_c,th_o,th_c,fr_o,fr_c
723,52.517858,13.3025701,"2","0|1|4|6",,"EKT - Karamell",1,130,2,0,0,0,0,0,0,0,0,0,0
1698,52.51335779999999,13.2930138,"2","0|1|3|4|6",,"EKT - Kartoffelladen",1,131,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
1437,52.41703,13.40326,,,,"EKT - Kasperle",1,132,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,15:30
549,52.45852259999999,13.3314898,"2",,,"EKT - Kasymir",1,133,2,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:00
902,52.4870704,13.3766466,,,,"EKT - Katzbach-Piraten",1,134,2,07:30,16:00,07:30,16:00,07:30,16:00,07:30,16:00,07:30,16:00
662,52.4876197,13.3204997,"2",,,"EKT - Kiga für musische und sprachliche Erziehung",1,135,2,07:30,16:00,07:30,16:00,07:30,16:00,07:30,16:00,07:30,16:00
2372,52.5504622,13.3808418,"2",,,"EKT - Kila Spatzenkinder",1,136,2,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00
1609,52.4987647,13.4366332,"11|2","2|3","0|7|8|3","EKT - Kinder einer Erde",1,137,2,08:30,17:30,08:30,17:30,08:30,17:30,08:30,17:30,08:30,17:30
2445,52.5455109,13.4072944,"18|10|0|2",,,"EKT - Kinder Sorpresa",1,138,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
346,52.51385,13.2947,"2","0|1|2|3|4|6|7|5","3","EKT - Kinderbegegnungsstätte Atatürk",1,139,2,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30
191,52.51300879999999,13.4626085,,,,"EKT - Kinderbüro",1,140,2,0,0,0,0,0,0,0,0,0,0
1200,52.4916782,13.4332984,,,,"EKT - Kinderfan",1,141,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
657,52.52003999999999,13.30217,,,,"EKT - Kindergarten am Schloß Charlottenburg",1,142,2,06:30,16:30,06:30,16:30,06:30,16:30,06:30,16:30,06:30,16:30
1190,52.52006000000001,13.30155,,,,"EKT - Kindergarten am Schloß Charlottenburg",1,142,2,06:30,16:30,06:30,16:30,06:30,16:30,06:30,16:30,06:30,16:30
1544,52.52057,13.30166,,,,"EKT - Kindergarten am Schloß Charlottenburg",1,142,2,06:45,16:45,06:45,16:45,06:45,16:45,06:45,16:45,06:45,16:45
1929,52.48385,13.36303,,,,"EKT - Kindergruppe Bunte Knospe",1,143,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
1523,52.48733,13.27144,"2",,,"EKT - Kindergruppe Hasensprung",1,144,2,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
1677,52.51085,13.28355,,,,"EKT - Kindergruppe Lassymoss",1,145,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,16:00
1800,52.4720764,13.3097888,"2","4",,"EKT - Kinderhaus Binger Straße",1,146,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
1757,52.547525,13.2050449,"2",,,"EKT - Kinderhaus Gruberzeile",1,147,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
1861,52.41338,13.26096,"12",,,"EKT - Kinderhaus Schönow",1,148,2,07:30,15:30,07:30,15:30,07:30,15:30,07:30,15:30,07:30,15:30
812,52.4956904,13.4272009,"2",,,"EKT - Kinderhaus Waldemar Elterninitiative",1,149,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
2387,52.54893999999999,13.37186,,,,"EKT - Kinderhütte Wiesenstraße",1,150,2,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
1678,52.504742,13.2974562,,,,"EKT - Kinderladen - was sonst",1,151,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
1684,52.5087124,13.3137619,,,,"EKT - Kinderladen 1 Goethestraße (EG rechts)",1,152,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
2334,52.5272806,13.3513218,"2","6",,"EKT - Kinderladen Badehaus",1,153,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,16:00
1622,52.49976299999999,13.4243623,,,,"EKT - Kinderladen Bande",1,154,2,0,0,0,0,0,0,0,0,0,0
2695,52.5087124,13.3137619,,,,"EKT - Kinderladen Goethestraße (EG links)",1,152,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
650,52.49256,13.38645,"0",,,"EKT - Kinderladen Luftabong",1,155,2,0,0,0,0,0,0,0,0,0,0
529,52.46594,13.43748,,,,"EKT - Kinderladen Pimpinella",1,156,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
348,52.55484999999999,13.4592,"2","6",,"EKT - Kinderladen Villa Honighut",1,157,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
1319,52.461669,13.3442882,,,,"EKT - Kinderladen Zweitausendfüßler",1,158,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
583,52.44568719999999,13.3681759,,,,"EKT - Kinderladeninitiative Tempelhof",1,159,2,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
2669,52.40885,13.54128,"19",,,"EKT - Kinderland Biene Maja",1,160,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
100016,52.5042103,13.4809905,,,,"EKT  Kinderleben - Kind erleben",1,161,2,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00
1351,52.4581583,13.369913,"0|2","2|4",,"EKT - Kinderspielkreis Alboinplatz",1,162,2,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
1598,52.49604,13.4001867,"13|2","0|1|2|3|4|6","8|3","EKT - Kindervilla Waldemar",1,163,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
1817,52.4748915,13.3041008,"2",,,"EKT - Kissi",1,164,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
1431,52.47515,13.42336,"2",,,"EKT - Kita Karlsgartenstraße",1,165,2,0,0,0,0,0,0,0,0,0,0
2628,52.5319894,13.4364449,,,,"EKT - Kitaträumer",1,166,2,0,0,0,0,0,0,0,0,0,0
1348,52.3942,13.42091,,,,"EKT - Kita-Verein Lichtenrade Ost",1,167,2,0,0,0,0,0,0,0,0,0,0
416,52.39465999999999,13.42231,"2",,,"EKT - Kita-Verein Lichtenrade Ost - Groß-Ziethener-Str. 96",1,167,2,06:30,16:30,06:30,16:30,06:30,16:30,06:30,16:30,06:30,16:30
1350,52.39436,13.41897,"2",,,"EKT - Kita-Verein Lichtenrade Ost - Nahariyastr. 45",1,167,2,06:30,16:30,06:30,16:30,06:30,16:30,06:30,16:30,06:30,16:30
1560,52.55967,13.38449,,,,"EKT - Klapperkiste",1,168,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
1631,52.4853765,13.3989037,"2",,,"EKT - Klara Kirschkern e.V.",1,129,1,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
307,52.482876,13.4231835,"16",,,"EKT - Kleine Erdenwesen",1,169,2,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:00
3005,52.52594999999999,13.45111,,,,"EKT - Kleine Fische",1,170,2,08:00,17:00,08:00,16:30,08:00,16:30,08:00,17:00,08:00,16:30
2504,52.37676339999999,13.6475409,,,,"EKT - Kleine Fische-ganz groß",1,171,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
1796,52.4819719,13.318678,"9|1",,,"EKT - Kleine Panther",1,172,2,07:45,16:30,07:45,16:30,07:45,16:30,07:45,16:30,07:45,16:30
2824,52.54645,13.45263,"2",,,"EKT - Kleine Riesen - Große Zwerge",1,173,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
923,52.53026,13.34458,"2",,,"EKT - Kleiner Frosch/Türkischer Elternverein Bln-Brbg",1,174,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
981,52.47432,13.42441,"2",,,"EKT - Knallerbsen/Ecke Okerstr. 10",1,175,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
2690,52.49484,13.41837,"0",,,"EKT - Knatterbande",1,176,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
1591,52.494177,13.4177944,"0",,,"EKT - Knatterpampe",1,177,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
304,52.50118029999999,13.3380778,"2",,,"EKT - Knuddelmuddel",1,178,2,0,0,0,0,0,0,0,0,0,0
1150,52.4884936,13.419504,,,,"EKT - Knulp",1,179,2,0,0,0,0,0,0,0,0,0,0
292,52.617172,13.3392516,"16",,,"EKT - Knusperhäuschen",1,180,2,0,0,0,0,0,0,0,0,0,0
2447,52.5309168,13.4128944,"16",,,"EKT - Krausnick-Eck",1,181,2,0,0,0,0,0,0,0,0,0,0
578,52.4698688,13.3220081,"2",,,"EKT - Kraut und Rüben",1,182,2,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
1314,52.46464,13.33132,,,,"EKT - Krikel Krakel",1,183,2,0,0,0,0,0,0,0,0,0,0
907,52.487607,13.3967839,,,,"EKT - Krötenpfuhl",1,184,2,0,0,0,0,0,0,0,0,0,0
1752,52.52562289999999,13.1979489,,,,"EKT - Krowelstr.",1,185,2,07:30,16:00,07:30,16:00,07:30,16:00,07:30,16:00,07:30,15:00
1614,52.49027,13.37984,"2",,,"EKT - Krümelmonster e.V.",1,186,2,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
674,52.4594,13.34211,,,,"EKT - Kulleberga",1,187,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
1000,52.5097895,13.3007372,,,,"EKT - Kulturküken",1,188,2,0,0,0,0,0,0,0,0,0,0
2491,52.49216000000001,13.38408,,,,"EKT - Kulturschlüssel",1,189,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
2576,52.49553,13.4297,,,,"EKT - Kunterbunt",1,190,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
1611,52.4956904,13.4272009,"2",,,"EKT - Langer Rüssel",1,191,2,0,0,0,0,0,0,0,0,0,0
1309,52.4360256,13.3494879,,,,"EKT - Lankwitzer Spielkiste",1,192,2,07:15,16:15,07:15,16:15,07:15,16:15,07:15,16:15,07:15,16:15
2712,52.5122225,13.2916114,,,,"EKT - Las Abejitas",1,193,2,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00
1617,52.5021426,13.4296867,"2","2|3",,"EKT - Leierkasten",1,194,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
1361,52.40869739999999,13.402909,"0","2",,"EKT - Lichtenrader Dreckspatzen",1,195,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:00
2670,52.5114746,13.4699408,"2",,,"EKT - Lieblingsplatz",1,196,2,0,0,0,0,0,0,0,0,0,0
1925,52.4829036,13.360531,,,,"EKT - Lilo Leopard",1,197,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
2536,52.486089,13.4386002,"3","3","6","EKT - Loupiot",1,198,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
1635,52.500873,13.4363776,"2",,,"EKT - Löwenhöhle",1,199,2,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00
2981,52.50839999999999,13.45543,,,,"EKT - LUNA",1,200,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
811,52.4889508,13.3745578,"2",,,"EKT - Macht nix",1,201,2,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
2582,52.48842,13.3752,"2",,,"EKT - Macht nix",1,201,2,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
1553,52.474957,13.4258424,,"2",,"EKT - Mafalda",1,202,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
818,52.5155462,13.3182951,"0","0|2|4",,"EKT - Maikäfer",1,203,2,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00
1802,52.4880533,13.3174385,"2","0|4",,"EKT - Maikäfer (Gartenhaus)",1,204,2,07:30,16:00,07:30,16:00,07:30,16:00,07:30,16:00,07:30,16:00
2325,52.53434,13.34942,"0","0|1|2|3|4|6","2","EKT - Maluch",1,205,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:00
654,52.5058259,13.2834692,,,,"EKT - Mappagei",1,206,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
676,52.4582,13.37454,"2",,,"EKT - Märchenwald/Ver.z.Errichtg u.Betreibg v.EKTs e.V.",1,64,2,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,17:30
1558,52.54779000000001,13.39435,"0",,,"EKT - Mauerspechte",1,207,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
1434,52.42767,13.46686,"2",,,"EKT - Mieterinitiative HWS-Gropiusstadt",1,208,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
576,52.4710481,13.3283466,"2",,,"EKT - Milchzahn",1,209,2,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,15:00
1030,52.47420899999999,13.4512324,"2","1|2|4",,"EKT - Minihausen",1,210,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
2590,52.5462848,13.4210513,"2",,,"EKT - Mischpoke",1,211,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
987,52.49371,13.41724,"9|4",,,"EKT - Mondlicht I",0,212,1,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00
1578,52.49375,13.41758,"9|4|1",,,"EKT - Mondlicht II",0,212,1,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00
1584,52.4909676,13.4214127,"7|4|1",,,"EKT - Mondsichel",0,212,1,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00
569,52.4602375,13.2749071,"0","0|1|2|3|4|6|5",,"EKT - Montessori-Gemeinschaftshaus",1,213,2,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30
1551,52.48771439999999,13.3743045,,,,"EKT - Monumentenbande",1,214,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
2664,52.45488,13.62862,"13|0","2|4",,"EKT - Müggelräuber",1,215,2,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00
384,52.49739,13.44671,"20",,,"EKT - Munkelrübe",1,216,2,0,0,0,0,0,0,0,0,0,0
1921,52.49234999999999,13.36639,,,,"EKT - Murkel",1,217,2,08:30,16:00,08:30,16:00,08:30,16:00,08:30,16:00,08:30,16:00
762,52.49295,13.42742,,,,"EKT - Naseweis",1,218,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
967,52.4853765,13.3989037,"0","2",,"EKT - Nasreddin",1,219,2,07:30,16:45,07:30,16:30,07:30,16:40,07:30,16:40,07:30,16:30
534,52.50168,13.43399,,,,"EKT - Nestwärme",1,220,2,0,0,0,0,0,0,0,0,0,0
739,52.488514,13.4195066,"9|4|1",,,"EKT - Neumond",0,212,1,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00
308,52.4787936,13.4227979,"4|0",,,"EKT - Neuzeitlich-christliche Initiative",0,221,2,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30
2498,52.53661,13.42604,"2","0",,"EKT - Obst und Gemüse",1,222,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
1531,52.548811,13.2100582,"2",,,"EKT - Oscar",1,223,2,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
728,52.504358,13.3681292,,,,"EKT - Pädagogisches Zentrum Bissingzeile",1,224,2,0,0,0,0,0,0,0,0,0,0
841,52.5285243,13.3453698,"12",,,"EKT - Panther, Tiger und Co.",1,225,2,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00
1316,52.4554141,13.3230311,,,,"EKT - Papalagi",1,226,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
1786,52.4801861,13.3223836,"2",,,"EKT - Paul und Klärchen",1,227,2,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:00
2326,52.5277111,13.351492,"0",,,"EKT - Perle",1,228,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
1576,52.39297,13.41034,,,,"EKT - Pillepoppen",1,229,2,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30
2629,52.5223938,13.4517148,"2","0|1|4|6",,"EKT - pinepako",1,230,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
2617,52.52468959999999,13.4527963,,,,"EKT - Pipilota",1,231,2,0,0,0,0,0,0,0,0,0,0
1581,52.4934093,13.4197252,,,,"EKT - Pittiplatsch",1,232,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,16:00
1627,52.49542,13.44473,,,,"EKT - Plutonia",1,233,2,0,0,0,0,0,0,0,0,0,0
1318,52.45009,13.33376,"2","0|1|4",,"EKT - Pusteblume",1,234,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
2292,52.53874,13.40855,"2",,,"EKT - Quasselstrippe",1,235,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
1222,52.469868,13.3221033,,,,"EKT - Rappelschlößchen",1,236,2,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:00
919,52.480543,13.4525932,,,,"EKT - Rasselbande",1,237,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
2624,52.5654135,13.4043031,,,,"EKT - Ratzefatze",1,238,2,09:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,16:00
382,52.4956329,13.4267796,,,,"EKT - Regenbogenfabrik, Block 109",1,239,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
2817,52.5280959,13.2996009,"2","7",,"EKT - Regenbogen-Kidz",1,240,2,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
512,52.45815,13.31294,,,,"EKT - Ringelbande",1,241,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
1445,52.4859574,13.4231797,,,,"EKT - Ringelsöckchen",1,242,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
1703,52.5031779,13.2935896,,,,"EKT - Rönne",1,243,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
996,52.5246181,13.3377206,"2",,,"EKT - Rosa Wolke/Kirschkern e.V.",1,129,1,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
2632,52.53819009999999,13.3925871,,,,"EKT - Rosinante",1,244,2,0,0,0,0,0,0,0,0,0,0
332,52.4614226,13.343824,"4|0","1|2|4",,"EKT - Rotkappe",1,245,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
2500,52.4426778,13.3029408,"2",,,"EKT - Rotz und Trotz",1,246,2,07:30,16:00,07:30,16:00,07:30,16:00,07:30,16:00,07:30,15:30
1590,52.4971973,13.4410057,,,,"EKT - Rübezahl",1,247,2,0,0,0,0,0,0,0,0,0,0
1918,52.4835402,13.3547391,"2",,,"EKT - Rübezahl",1,248,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
686,52.56924,13.37847,"2|3",,,"EKT - Rummel-Bummel",1,249,2,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00
745,52.54803,13.2629,,,,"EKT - Saatwinkler Küken",1,250,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
1515,52.5711995,13.3757719,,,,"EKT - Saftladen",1,251,2,07:30,16:00,07:30,16:00,07:30,16:00,07:30,16:00,07:30,16:00
1529,52.5356748,13.3548549,"9|2",,,"EKT - Sagaland",1,252,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,16:00
2492,52.6003227,13.3327016,,,,"EKT - Schlumpfoase",1,253,2,0,0,0,0,0,0,0,0,0,0
1355,52.45881749999999,13.3775256,,,,"EKT - Schmunzelmonster",1,254,2,0,0,0,0,0,0,0,0,0,0
1514,52.56497,13.34988,,,,"EKT - Schülerladen Bullerbü",1,255,2,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00
2553,52.5082052,13.456984,"9|2",,,"EKT - SOL",1,256,2,0,0,0,0,0,0,0,0,0,0
1356,52.45881749999999,13.3775256,,,,"EKT - Sonnengarten",1,257,2,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
968,52.517858,13.3025701,,,,"EKT - Sonnenkinder",1,258,2,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
1521,52.5451266,13.1441228,"2",,,"EKT - Spandauer Schwalbennest",1,259,2,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,15:00
2490,52.4930493,13.4371789,"13|0",,,"EKT - Spreesprotte",1,260,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
2682,52.4944822,13.4384249,"0|2",,,"EKT - Spreesprotte",1,260,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
2377,52.5591664,13.3830433,"2","2",,"EKT - Stadtkinder",1,261,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
2478,52.5591664,13.3830433,"2","2",,"EKT - Stadtkinder",1,261,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
2818,52.5591664,13.3830433,"2","2",,"EKT - Stadtkinder",1,261,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
1308,52.46572339999999,13.3205932,,,,"EKT - Steglitzer Eierpamper",1,262,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
755,52.44188030000001,13.2978923,,,,"EKT - Steglitzer Kinderkreisel",1,263,2,0,0,0,0,0,0,0,0,0,0
1855,52.4160608,13.1461706,,,,"EKT - Stolper Kinderhaus",1,264,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
1428,52.48652,13.43615,,,,"EKT - Tarzan und Isolde",1,265,2,08:15,16:00,08:15,16:00,08:15,16:00,08:15,16:00,08:15,16:00
933,52.49433,13.4294,,,,"EKT - Tentakel",1,266,2,0,0,0,0,0,0,0,0,0,0
2535,52.53078,13.43404,"12",,,"EKT - Theaterspiel-Kita Capriola",1,267,2,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00
336,52.48915,13.3907,,,,"EKT - Tigerente",1,268,2,0,0,0,0,0,0,0,0,0,0
349,52.58168999999999,13.39791,"2|3","0|1|4|6",,"EKT - Timpetu",1,269,2,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00
1758,52.44953,13.1343,"2",,,"EKT - Traumhaus Kladow",1,270,2,0,0,0,0,0,0,0,0,0,0
2606,52.53845190000001,13.4096184,"2",,,"EKT - Treinta Lobitos",1,271,2,0,0,0,0,0,0,0,0,0,0
1816,52.4942805,13.3281428,"10|2",,,"EKT - Trolle",1,272,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
1602,52.4853765,13.3989037,,,,"EKT - Trompete",1,273,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
1239,52.4716052,13.3386302,,,,"EKT - Trotzköpfchen",1,274,2,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
2385,52.54939100000001,13.3471939,"2",,,"EKT - Tüte Mücken",1,275,2,07:00,17:00,07:00,17:00,07:00,16:00,07:00,17:00,07:00,17:00
903,52.4881549,13.396032,"3",,,"EKT - Veda-Lila Kindergarten",1,276,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
994,52.4694,13.43636,,,,"EKT - Verein z. Förderg multikult. Generation",1,277,2,0,0,0,0,0,0,0,0,0,0
2384,52.5424028,13.3592595,"2","2",,"EKT - Verein z. Förderung integrativer Erziehung e.V.",1,65,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
669,52.48666,13.36253,"16",,,"EKT - Verein zur Förderung vorschulischer Erziehung",1,278,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
125,52.5517268,13.4123013,,,,"EKT - Villa Kunterbund",1,279,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
1542,52.56021,13.38637,"2","0|2|3|5",,"EKT - Villa Römer",1,280,2,08:00,16:30,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
415,52.4583907,13.3821142,"11|2","0|2","2|3","EKT - Villa Wackelzahn",1,281,2,07:30,16:00,07:30,16:00,07:30,16:00,07:30,16:00,07:30,16:00
910,52.491249,13.4280236,"2",,,"EKT - Waffelbande",1,282,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
992,52.54769,13.39367,"16",,,"EKT - Waldorf-Kindergarten Berlin-Wedding",1,283,2,07:15,16:15,07:15,16:15,07:15,16:15,07:15,16:15,07:15,16:15
1498,52.61810389999999,13.3128312,"16",,,"EKT - Waldorf-Kindergarten Hermsdorf",1,284,2,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00
1819,52.4805824,13.3241005,"16",,,"EKT - Waldorfkindergarten Rosenhof",1,285,2,07:15,16:15,07:15,16:15,07:15,16:15,07:15,16:15,07:15,16:15
1597,52.49551,13.44454,"2","4",,"EKT - Whistcastle of Eternia",1,286,2,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00
1623,52.49296,13.43831,"2",,,"EKT - Wilde 13",1,287,2,0,0,0,0,0,0,0,0,0,0
1808,52.48199,13.324,,,,"EKT - Wilde Hilde",1,288,2,08:00,16:15,08:00,16:15,08:00,16:15,08:00,16:15,08:00,16:15
1911,52.4608708,13.3663032,,,,"EKT - Wilde Tiger e.V.",1,289,2,0,0,0,0,0,0,0,0,0,0
2680,52.46438999999999,13.51449,,,,"EKT - WindFee",1,290,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
528,52.4981452,13.2890359,,,,"EKT - Wir um vier",1,291,2,0,0,0,0,0,0,0,0,0,0
1612,52.50454,13.39532,,,,"EKT - Wohnhof e.V.",1,292,2,0,0,0,0,0,0,0,0,0,0
